model_key,model_label,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_gamma,param_kernel,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_samples,param_num_leaves,param_reg_alpha,param_depth,param_iterations,param_l2_leaf_reg
gb,Gradient Boosting,6.003618240356445,0.06518877169236406,0.024315404891967773,0.0011209998148394957,,,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.58052545501603,0.5408553501666796,0.5251050315105037,0.572237911659418,0.5540721502678363,0.5545591797240934,0.02021071005479878,15,0.9987767579519153,0.9957120782572069,0.997552015911891,1.0,1.0,0.9984081704242026,0.0016251531056635416,,,7,,,200.0,0.1,1.0,,,,,,,
gb,Gradient Boosting,8.018854141235352,0.10365986399277775,0.02902541160583496,0.0015901063883929031,,,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.5625,0.547638647499694,0.5576863752480017,0.5486221959949984,0.5323397222989321,0.5497573882083252,0.010338237761161521,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,300.0,0.1,0.8,,,,,,,
gb,Gradient Boosting,8.948096370697021,0.05437847728449817,0.03472800254821777,0.01152473417317225,,,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.5835521298352823,0.5512908203729235,0.5266198167298198,0.5699351340617631,0.5619099516751543,0.5586615705349887,0.01917387337899189,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,300.0,0.1,1.0,,,,,,,
gb,Gradient Boosting,1.029691743850708,0.026252574772249713,0.014586448669433594,0.0026283494489142255,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.6018252466048433,0.5433843429080811,0.5339572025150022,0.5479528381785755,0.5187073041467428,0.549165386870649,0.028167127100449763,24,0.7833739294338141,0.8021502491500633,0.7665442328241644,0.7864341747908647,0.7679361606111086,0.7812877493620031,0.013127969694268818,,,3,,,100.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,1.1109580039978026,0.004979081790631084,0.014998197555541992,0.0008841768226569289,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.5408978329465506,0.541025261270981,0.4846921400107859,0.5346042150919664,0.5309015078530097,0.5264241914346588,0.021218863326619708,42,0.7627418200691017,0.7532353090425858,0.7592870536609756,0.7659409198880388,0.7698124912078268,0.7622035187737057,0.005676071729856536,,,3,,,100.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,2.0919073104858397,0.0388047254548112,0.016982555389404297,0.0005485147389905552,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.5873070187846605,0.5535508151036911,0.5486447205722158,0.5343896438551103,0.5738923217575276,0.5595569040146411,0.018783572115213847,7,0.8876406477991707,0.9012505134718839,0.8942896458719146,0.8924850539193632,0.8948954913523056,0.8941122704829276,0.004384726760788775,,,3,,,200.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,2.2894389629364014,0.03354277477853491,0.01759815216064453,0.0011484125071894188,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.5841031335203016,0.5501503805110659,0.5613686880487445,0.5561107063072483,0.5542101267498585,0.5611886070274438,0.012011949557851074,6,0.879987033190598,0.8843628434118999,0.8847851255562087,0.8832651847407736,0.8853105719291245,0.8835421517657209,0.0019006002900332324,,,3,,,200.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,3.08884220123291,0.0337744006808232,0.018680524826049805,0.0007990825573168188,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5961477642856216,0.5533985905294664,0.5519850541454905,0.5268245958114449,0.5615152133393448,0.5579742436222737,0.022346649399520538,10,0.9463863068101963,0.9511436136631678,0.9474449895475897,0.9561536337768419,0.9529780898552586,0.9508213267306107,0.003584914195512847,,,3,,,300.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,3.9211984157562254,0.2468857078298682,0.022086048126220705,0.004779479223022269,,,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.5959421606360213,0.5738506202085395,0.5596195311172074,0.5371012124016576,0.5587716039037359,0.5650570256534324,0.019400099154713038,3,0.9358066926080991,0.938025271728914,0.9448360497130396,0.9443292499123069,0.9479826095393767,0.9421959747003473,0.004543648113424243,,,3,,,300.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,1.7147984027862548,0.038100781909327176,0.01693730354309082,0.001094893816746489,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.5818170068086397,0.560289775342136,0.5218861907336036,0.5311606738473833,0.549137602455118,0.5488582498373761,0.021249628902928138,26,0.959473580658591,0.9626412141705718,0.9496927862763739,0.9537535264898662,0.9648725357985701,0.9580867286787946,0.005620476581941441,,,5,,,100.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,1.9131590366363525,0.014271851322793941,0.01699686050415039,0.00048199687297778565,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.5603307846578609,0.5441168190242772,0.5569717448038132,0.571127846769939,0.5473525100356929,0.5559799410583166,0.009638867076478649,13,0.9542291342549895,0.9493185230948343,0.9471678058263525,0.9534258622582236,0.9530518964222024,0.9514386443713205,0.00272299199428697,,,5,,,100.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,3.4037686824798583,0.04632943522160243,0.02264294624328613,0.0029215101761384385,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.5859099258217687,0.5512908203729235,0.5244920511930623,0.5759138248863597,0.5447200498573268,0.5564653344262881,0.022055592894450745,12,0.9993885661305464,0.9993885661305464,0.9981645747758274,0.9983847318218904,0.9993878175122617,0.9989428512742144,0.0005500054636666829,,,5,,,200.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,3.842858076095581,0.043406751120998156,0.021353912353515626,0.0034468170778050498,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.5622957145383871,0.5501782242431742,0.5384140654573883,0.5938749989147197,0.5659232578060562,0.5621372521919452,0.018587369120918892,5,0.9950980096954045,0.9987767579519153,0.997552015911891,0.9971589674163834,0.9963212628221532,0.9969814027595495,0.0012299091848385984,,,5,,,200.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,5.049803924560547,0.034860672538672366,0.023851871490478516,0.0008824813061253937,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.582790363546908,0.559263565140907,0.5235273463277168,0.5685785754425927,0.5381962211069427,0.5544712143130134,0.021196022492810707,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,5,,,300.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,5.744993829727173,0.03964190671955188,0.02612452507019043,0.004697321120790314,,,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.5613413993878117,0.5366186344356012,0.5312824384560105,0.5846888048759695,0.5570997390729724,0.5542062032456732,0.019096042231325272,17,1.0,0.9993885661305464,1.0,1.0,1.0,0.9998777132261093,0.0002445735477814459,,,5,,,300.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,2.6956363201141356,0.032567987344762794,0.018387031555175782,0.0006295485700435434,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.5816853471914648,0.5613413993878117,0.5421566411374223,0.5260403060105489,0.5158546029692297,0.5454156593392955,0.02378655512239985,30,1.0,0.9993885661305464,0.997552015911891,1.0,1.0,0.9993881164084876,0.0009481001871678409,,,7,,,100.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,3.133233737945557,0.12275376102414325,0.023801755905151368,0.005586866765941895,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.5828429311169016,0.5501782242431742,0.5807365168135928,0.5451409756985618,0.560629445381414,0.5639056186507289,0.015447895844053374,4,0.9993885661305464,0.9969390806675938,0.9981645747758274,0.9993878175122617,0.9993878175122617,0.9986535713196982,0.0009794945768744705,,,7,,,100.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,5.8542698383331295,0.20780350870531547,0.026530075073242187,0.004561160380730259,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.577946945288776,0.5743975957811938,0.5305466797669784,0.5316786268459736,0.5248179700376502,0.5478775635441144,0.023246461079881604,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,200.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,6.1067122459411625,0.07398599387236184,0.0235015869140625,0.0010917220674817331,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.5943978663567121,0.5445811486371709,0.5580707972165202,0.5664634156629198,0.5762588980730622,0.5679544251892771,0.016819269417818996,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,200.0,0.2,1.0,,,,,,,
gb,Gradient Boosting,8.398005867004395,0.1481796100405289,0.030563163757324218,0.002772158686100685,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.5543389456520863,0.5524011756174397,0.5478344175201189,0.5282594362239353,0.5332007888922585,0.5432069527811677,0.010520646327596897,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,300.0,0.2,0.8,,,,,,,
gb,Gradient Boosting,10.45411295890808,0.5995709893804868,0.029025506973266602,0.004061344190689598,,,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.5835521298352823,0.5274917525607465,0.5557189302262113,0.5732391335322985,0.5529117884700884,0.5585827469249254,0.019210887005771126,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,7,,,300.0,0.2,1.0,,,,,,,
xgb,XGBoost,0.522122573852539,0.04295418469463554,0.09958267211914062,0.05568204134384196,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.3770369514319492,0.40697051490249264,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.38106675712739235,0.03656946212736498,142,0.37494905929474565,0.37273061073161207,0.38460598070128604,0.3874015442849634,0.37738982436784885,0.3794154038760912,0.005647268225548918,,,3,,,100.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.50869779586792,0.19237598490773683,0.07399654388427734,0.08051686439953415,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.3770369514319492,0.4181102443980394,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.38329470302650176,0.03837453418369175,138,0.37494905929474565,0.3792133682225469,0.38301340251180177,0.3874015442849634,0.37738982436784885,0.38039343973638134,0.0043825400571257354,,,3,,,100.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,1.2693309783935547,0.2702704158203872,0.08657240867614746,0.02608848703115092,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.3822822332810576,0.4181102443980394,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.38434375939632337,0.0382606518833844,134,0.3907584483321265,0.3821132522603031,0.3861919914740965,0.3889731594370732,0.37738982436784885,0.38508533517428967,0.004828628003594186,,,3,,,200.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.6772811412811279,0.05211027060805967,0.0802731990814209,0.03219597005206879,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.3770369514319492,0.4181102443980394,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.38329470302650176,0.03837453418369175,138,0.376575743979276,0.3821132522603031,0.38460598070128604,0.3889731594370732,0.3821975318741113,0.38289313365040994,0.004022487977780911,,,3,,,200.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,1.3261847972869873,0.0389994132681678,0.06610102653503418,0.03082455115497502,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.38107819176029234,0.4181102443980394,0.35588539133365094,0.34215956910732065,0.43616957991018174,0.386680595301897,0.035773833247704126,131,0.39340918542775277,0.3868601827427704,0.40306880740052153,0.3889731594370732,0.38378671765545924,0.3912196105327155,0.006700697789613058,,,3,,,300.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.8489610195159912,0.050875324073200036,0.03170146942138672,0.012299348510906602,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.3770369514319492,0.4181102443980394,0.3570027736477083,0.34215956910732065,0.4417261042993862,0.3872071285768808,0.03734257477811981,130,0.3781954320732547,0.3821132522603031,0.3893446314690749,0.3951971251853892,0.39007872251778436,0.38698583270116127,0.006059181572762999,,,3,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.38958258628845216,0.05384097876695669,0.0349388599395752,0.017927131998409066,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.3770369514319492,0.4009409887634192,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.3798608518995777,0.03578641412766284,143,0.376575743979276,0.37287686563648786,0.38460598070128604,0.3874015442849634,0.37738982436784885,0.3797699917939724,0.0053853688162554085,,,5,,,100.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.31758623123168944,0.013633250199019328,0.046448469161987305,0.04672308037812044,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.3822822332810576,0.4009409887634192,0.34952260859859785,0.3416228478841809,0.43616957991018174,0.38210765168748745,0.03457808993973278,141,0.3909114170004763,0.37287686563648786,0.40018333206981976,0.3906915724204393,0.37592126715328655,0.38611689085610196,0.010208123934284738,,,5,,,100.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.9896635055541992,0.35340282420222835,0.11770038604736328,0.10358575203410171,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.3822822332810576,0.4218670569332123,0.35644452033722074,0.3544524178973157,0.4417261042993862,0.3913544665496385,0.035017398582074644,127,0.4062470613021415,0.42181212864851103,0.43106736237465887,0.420622783467836,0.4098611915957178,0.4179221054777731,0.008905152552055151,,,5,,,200.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,1.0876912593841552,0.2930711896898859,0.06300134658813476,0.019007339236505976,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.4056887148212695,0.43242858982046695,0.3632345498920692,0.36783265757736444,0.4451057427814803,0.4028580509785301,0.03305781876992291,120,0.42391815420785256,0.43880460715673136,0.44226578208684647,0.44046089207262307,0.42964157949410664,0.43501820300363203,0.007051330185314488,,,5,,,200.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,2.265788269042969,0.29307974003602166,0.11973981857299805,0.011652858541838885,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.397776448449599,0.4526102129890142,0.3620940932312224,0.3743434755595632,0.449787777773056,0.40732240160049094,0.03762613106913218,119,0.4462180891510139,0.47187505737031993,0.46648034468821953,0.4554421831301298,0.45490605324078176,0.45898434551609296,0.009105131954316167,,,5,,,300.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,1.4208519458770752,0.18975280147691262,0.03995532989501953,0.01618242937621179,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.43242858982046695,0.45710620038605093,0.36266476985518964,0.38642378648733333,0.45670410279579604,0.4190654898689674,0.038180768189603205,113,0.44912302484123745,0.4822684004687062,0.4651681610911365,0.4660352778052467,0.47233585971184866,0.4669861447836351,0.01082097089387366,,,5,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.46210522651672364,0.07695038249095192,0.027274036407470705,0.01479726223277134,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.37644737022460334,0.4009409887634192,0.3429971702850177,0.3416228478841809,0.43616957991018174,0.3796355914134806,0.03590966204058185,144,0.3861919914740965,0.38256359213640123,0.394026298254801,0.3951971251853892,0.3823477372372982,0.38806534885759725,0.005529286189948904,,,7,,,100.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.5028944969177246,0.06895132188990355,0.02153940200805664,0.004852812668368439,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.3886013759777038,0.40633012030449656,0.34952260859859785,0.3416228478841809,0.43411378097208564,0.38403814674741293,0.03468632076320782,136,0.40774890398890895,0.39818481119198784,0.42535760878879697,0.4075195901785172,0.43313996962350626,0.41439017675434336,0.012851183874781909,,,7,,,100.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.9679925918579102,0.1923402911093296,0.030920791625976562,0.008641854162381715,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.3917031689289986,0.44731634417345617,0.35588539133365094,0.3606325202539695,0.4436949444852347,0.399846473835062,0.03927518634774907,121,0.4742772135635693,0.49245797333461855,0.4907456529033352,0.4939964064817365,0.49954450453209354,0.4902043501630707,0.008493099329175921,,,7,,,200.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,1.241567277908325,0.11574580846707683,0.02424149513244629,0.001803211040313589,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.42273763476077836,0.4630164048675496,0.37987033391439673,0.3713700887171604,0.4596245022621685,0.41932379290441074,0.03847331283545831,112,0.5066791059254546,0.526169829684498,0.5138664025859265,0.5390977449996583,0.5393816973750925,0.525038956114126,0.01316474609045007,,,7,,,200.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,1.222813320159912,0.27353560107678077,0.027461719512939454,0.010680420512434704,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.4184947641811768,0.46737953255462567,0.3734855038266243,0.39615477261898197,0.4654596107989538,0.4241948367960725,0.03730381213319752,108,0.564863615968914,0.5841463278691315,0.5583331812818341,0.5876273616909526,0.580908573064812,0.5751758119751289,0.011475115603625782,,,7,,,300.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.8765276908874512,0.06009265155103124,0.02751450538635254,0.006483092423414851,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.4743416490252569,0.47925723781702034,0.38430051685484623,0.4097593743383665,0.47237307862233346,0.4440063713315647,0.039256002356572686,91,0.5681006832490773,0.5973184552191018,0.5798153318694709,0.5834597391556099,0.5796312558450617,0.5816650930676643,0.009378697407316219,,,7,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.12947406768798828,0.021042176775015183,0.01451859474182129,0.00490856947378519,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.393575864077453,0.4331188194533988,0.36152251577428024,0.3623457485207471,0.43411378097208564,0.39693534575959294,0.03210381502341031,123,0.40561080866217664,0.4197046519004529,0.42880574644802105,0.4115051752580296,0.4126582124866167,0.4156569189510594,0.007955241726853558,,,3,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.09562897682189941,0.012502968029518634,0.017536354064941407,0.005671754364809965,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.38168068730134036,0.4161271016238697,0.3620940932312224,0.3629150273454803,0.4417261042993862,0.39290860276025974,0.03129684263701981,126,0.3984969906293502,0.41825489056704007,0.42053003057752886,0.4088547761584244,0.39933088714703713,0.4090935150158762,0.009191049106637586,,,3,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.24090142250061036,0.012038463781457266,0.01981353759765625,0.008613054960593234,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.42273763476077836,0.45636833678896854,0.36581898448790856,0.38703667154571625,0.4811771634752107,0.4226277582117165,0.042568612367241174,109,0.4746330622755587,0.49032736837448637,0.47550190533577574,0.48451265989800363,0.48442673282093884,0.4818803457409526,0.00596612061534342,,,3,,,200.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.1835545539855957,0.021666635162170322,0.013961410522460938,0.002370243038090648,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.40702697193472687,0.4615252048435517,0.36581898448790856,0.3980609012155488,0.4551108953416119,0.4175085915646696,0.03608680640790521,115,0.4595220016704817,0.48489431642001096,0.4731625769731273,0.4667923936590062,0.4573942473966426,0.4683531072238537,0.009972597071765952,,,3,,,200.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.3749577522277832,0.022011292212594,0.01773061752319336,0.005963735763456994,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.4570224122448675,0.4841229182759271,0.39330331806380686,0.38632484299922126,0.4892295123070668,0.4420006007781779,0.04404935841382938,94,0.529427569724023,0.5550469068192218,0.5338896223003088,0.5564770001301251,0.5499171205965661,0.544951643914049,0.011160370328594906,,,3,,,300.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.2975490093231201,0.01647196851219252,0.017675161361694336,0.0045370213926269045,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.4383919479187546,0.4670680609176908,0.3762234942784127,0.4131044043244249,0.4803979286910638,0.43503716722606944,0.03750980031660464,99,0.5298429699995625,0.5319115085767265,0.5216555002814973,0.5412608874101726,0.5250461026778437,0.5299433937891604,0.006702862994863493,,,3,,,300.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.21654114723205567,0.015840252206668872,0.016988229751586915,0.008010461824674346,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.4422535870901644,0.48082088711930565,0.363466426423755,0.39742654081052814,0.4762418826176803,0.43204186481228674,0.04547114528804459,101,0.5248036595923821,0.559847360141569,0.5106807904499361,0.5339195582973525,0.5246321916141582,0.5307767120190795,0.016323349013007044,,,5,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.2370908737182617,0.09946199832207318,0.16087350845336915,0.1820528140062116,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.46511252064714953,0.4766611819237446,0.3734855038266243,0.3967911662382491,0.4735370386915564,0.43711748226546476,0.04324130176416395,98,0.5254211969618465,0.533172462164238,0.5132629186400983,0.5035818639326245,0.5194360020025494,0.5189748887402714,0.010128281408128645,,,5,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,1.5968257904052734,0.4234050102879556,0.05808873176574707,0.02539490581142767,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.519827460062754,0.5081444522118937,0.419974614078742,0.44042601483902344,0.5097714804753073,0.47962880433354405,0.0410685673975916,71,0.6753809626091702,0.6891351888868024,0.6714961040582296,0.6928129744934169,0.6870496566762125,0.6831749773447664,0.008253132708571023,,,5,,,200.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.6562356948852539,0.12349273511151743,0.03145017623901367,0.012405631952529559,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.5044228404431983,0.4896602463573545,0.4101201402171865,0.44927752488302,0.4725349111936722,0.46520313261888624,0.033099401520247644,85,0.6327325552794627,0.6322047153062632,0.6259444234511431,0.6594805772023798,0.6359260669253062,0.637257667632911,0.011572634385655626,,,5,,,200.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.9768988609313964,0.05199673673843319,0.03629975318908692,0.016336216347007087,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.5226048304632569,0.5281157543569402,0.45901242026854167,0.46269173921591655,0.5249053741468478,0.49946602369030063,0.03159814559813945,62,0.774935952041017,0.7795112653130187,0.7709882139228431,0.7765519253103673,0.7817162027235998,0.7767407118621692,0.003709865405977174,,,5,,,300.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.8840125560760498,0.26857823996033464,0.07838478088378906,0.0731913328985279,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.532664639005687,0.5344733526621158,0.4265973442458908,0.46843968307255524,0.48596794586378306,0.4896285929700063,0.04073932322910676,66,0.716552463370852,0.7421844529785797,0.721087650818539,0.7467356609768585,0.7290665839931804,0.731125362427602,0.011690581803474348,,,5,,,300.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,1.7290355205535888,0.4291821880698973,0.16611037254333497,0.08449656154381524,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.4833153732295301,0.5072996561958923,0.4107919181288746,0.44265980439128727,0.4848022890039849,0.4657738081899138,0.03450058273430556,84,0.6904872309731146,0.7171316014342488,0.6677283292128311,0.6889434770028745,0.7087637554088927,0.6946108788063923,0.017200478197492892,,,7,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.8792458057403565,0.14807435635432922,0.07084407806396484,0.06495819675949249,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.5189721648057218,0.4904729610184399,0.41280069254387874,0.45784109946603985,0.4881343027123961,0.4736442441092953,0.03605402904946995,79,0.66155333249553,0.6834588958430583,0.649430820948655,0.6773337473356202,0.6571138959663508,0.6657781385178428,0.012698772786122187,,,7,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,1.8474408626556396,0.34754818615239835,0.058818721771240236,0.014396066020556186,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.546966904042326,0.5389401591067781,0.4532359144172569,0.4718548414080285,0.5197233821119729,0.5061442402172724,0.037152413331671304,60,0.8755019517292137,0.8702796205797809,0.8557300033484901,0.8602315143484356,0.872555723203209,0.8668597626418257,0.007571420535424195,,,7,,,200.0,0.05,0.8,0.8,,,,,,
